tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569674205920411648,negative,0.6726,Late Flight,0.6726,American,,nsj,,0,@AmericanAir My wife &amp; infant daughter are on AA3195 ABI-DFW. En route but delayed. Can y’all hold AA1458 to RDU so they can connect?,,2015-02-22 17:44:49 -0800,"Raleigh, NC",Eastern Time (US & Canada)
569673981164277760,neutral,0.6963,,0.0,American,,ScottBerry18,,0,@AmericanAir Educate Bohol is a 501(c)(3) w/all volunteer staff. I can help the kids or buy a plane ticket--I can't do both. Can you help?,,2015-02-22 17:43:55 -0800,"Albuquerque, New Mexico",Arizona
569673900805783552,negative,1.0,Cancelled Flight,1.0,American,,PhilAuxier,,0,@americanair anxious to see how you all care for customers you’ve inconvenienced #Cancelled Flightledflight,,2015-02-22 17:43:36 -0800,"Hutchinson, KS",Central Time (US & Canada)
569673773567381505,negative,1.0,Customer Service Issue,1.0,American,,clara_ennist,,0,"@AmericanAir also the problem is not calling us at all. Other airlines send an automatic call and email, and they rebook as a courtesy.",,2015-02-22 17:43:06 -0800,"Arlington, VA",
569673764562010112,negative,1.0,Cancelled Flight,1.0,American,,the_Dyp,,0,"@AmericanAir Why can't you handle your customers needs? Cancelled Flightled flight, 800 number leads to a quick ""Goodbye"" Very Sad!",,2015-02-22 17:43:04 -0800,"Madison, WI",Central Time (US & Canada)
569673758501412865,negative,1.0,Flight Booking Problems,0.6433,American,,Active_Aly,,0,@AmericanAir VERY upset that I cannot select seats for Tuesday flight online or over the phone. Terrible customer service :( Please help!,"[25.8058656, -80.1260481]",2015-02-22 17:43:02 -0800,"London, England",Eastern Time (US & Canada)
569673709520158720,neutral,0.6999,,0.0,American,,ScottBerry18,,0,"@AmericanAir I need to get from Albuquerque, NM, USA, to Cebu, Philippines. I'm providing educational help for 800 kids. Can you help me?",,2015-02-22 17:42:51 -0800,"Albuquerque, New Mexico",Arizona
569673582609088512,negative,1.0,Customer Service Issue,1.0,American,,clara_ennist,,0,@AmericanAir already did &amp; an automated voice told us to wait 2 hours. They have yet to call back.,,2015-02-22 17:42:20 -0800,"Arlington, VA",
569673434721951744,negative,1.0,Customer Service Issue,1.0,American,,mjmckay,,0,@AmericanAir you changed my AAdvantage travel plans &amp; I called 800-433-7300 to get help but it sea ur too busy &amp; hangs up on me. What gives?,,2015-02-22 17:41:45 -0800,Bay Area,
569673346864037888,negative,1.0,Can't Tell,0.3415,American,,papenfold,,0,"@AmericanAir yes, for tomorrow at 9 am. But I have to work though 😒 I'm really mad about the situation","[35.23770686, -80.92243302]",2015-02-22 17:41:24 -0800,Guatemala.,Mountain Time (US & Canada)
569673275183386625,negative,1.0,Can't Tell,1.0,American,,Mike_Schlechter,,0,"@AmericanAir whenever I cheat on you it goes horribly wrong! I promise, I won't stray anymore. I'm talking about you @Delta!",,2015-02-22 17:41:07 -0800,"Weston, CT USA",Quito
569673044802854912,negative,1.0,Customer Service Issue,0.6588,American,,otisday,,0,"@AmericanAir @praywinn between understaffing, what looks like a labor slowdown, weather, incompetence, and disregard for the customer...",,2015-02-22 17:40:12 -0800,Pekin,Eastern Time (US & Canada)
569672974657146880,negative,1.0,Flight Booking Problems,0.6698,American,,drivers98,,0,"@AmericanAir I need help with a reservation purchased on @AmericanAir but operated on @USAirways, can't get through on the 800#",,2015-02-22 17:39:55 -0800,'Greatness has no limits',Central Time (US & Canada)
569672930851844096,negative,1.0,Cancelled Flight,1.0,American,,jaxtonypiper,,0,@AmericanAir  flight from DFW to LIT tomorrow has been Cancelled Flightled.  What do I do next?  Pls advise.  #HELP,,2015-02-22 17:39:45 -0800,Arkansas,Central Time (US & Canada)
569672905270800385,negative,1.0,Customer Service Issue,1.0,American,,MichaelJMaas,,0,@AmericanAir how can you not be taking calls? I need to change my flight!,,2015-02-22 17:39:39 -0800,,Mountain Time (US & Canada)
569672807715463168,negative,0.6888,Cancelled Flight,0.6888,American,,Cbarker5,,0,@AmericanAir my flight I have reserved for tomorrow has been Cancelled Flightled. Can I Cancelled Flight my reservation and get a full refund?,,2015-02-22 17:39:16 -0800,"Kingsville, TX",Central Time (US & Canada)
569672361890295808,positive,1.0,,,American,,Travelingwellfl,,0,@AmericanAir thanks to FA Shawn for spectacular service on FLT 79 LHRDFW and to FA Susan for such a warm engaging onboard welcome,,2015-02-22 17:37:29 -0800,"San Diego, CA",Pacific Time (US & Canada)
569672329321701376,negative,0.6762,Bad Flight,0.3685,American,,nrosenb1,,0,@AmericanAir I can't choose a seat online because I booked on @priceline ??? #SMH,,2015-02-22 17:37:21 -0800,,
569672292919173120,negative,1.0,Bad Flight,0.6839,American,,MrMarioMendoza,,0,@AmericanAir it wasn't really about the delay. It was more about being told the engine needed to be troubleshot.  Makes a person paranoid.,,2015-02-22 17:37:13 -0800,,
569672021078114304,negative,1.0,Bad Flight,0.6941,American,,cd_mcfadden,,0,"@AmericanAir ""overweight"" flight = you sold more tickets than you had seats. We all know that. Let's call it what it is.",,2015-02-22 17:36:08 -0800,"Birmingham, AL",
569672003403313154,neutral,0.6873,,0.0,American,,georgetietjen,,0,"@AmericanAir @jaynegelman How,about more@Blacklist too!!",,2015-02-22 17:36:04 -0800,,
569671659394699265,negative,1.0,Late Flight,1.0,American,,seangotcher,,0,@AmericanAir at JFK flight to Boston delayed 20 min waiting for catering they are boarding flight to LAX waiting for over and hour WTF?,,2015-02-22 17:34:42 -0800,Los Angeles,Pacific Time (US & Canada)
569671368788172800,negative,1.0,Customer Service Issue,0.6496,American,,MeereeneseKnot,,0,"@AmericanAir Yes, it says my reservation cannot be retrieved at this time. Also I never got an email from AA saying my flight was Cancelled Flightled.",,2015-02-22 17:33:32 -0800,,
569671290111393792,negative,1.0,Cancelled Flight,0.6596,American,,dogbuckeye,,0,@AmericanAir Can you help with my Cancelled Flightled flight -- I'd like to book another flight...I've been on hold for 95 minutes and counting....,,2015-02-22 17:33:14 -0800,,
569671087820111872,positive,1.0,,,American,,lizmkim,,0,@AmericanAir I ended up on a flight to LA my fourth time on standby. Thanks! http://t.co/NA5G5EAKPA,"[33.93871373, -118.40746172]",2015-02-22 17:32:25 -0800,Los Angeles,
569671053594591232,negative,1.0,Lost Luggage,0.6753,American,,edhgro,,0,@AmericanAir been waiting on hold for more than an hour,,2015-02-22 17:32:17 -0800,,
569670802867556352,negative,1.0,Late Flight,0.6625,American,,CantankerousCMF,,0,@AmericanAir thanks. Now my carry on that you guys insisted be checked at the gate is missing. Won't be here till Late Flight tomorrow morning.,,2015-02-22 17:31:18 -0800,North of 146th,Indiana (East)
569670634718023680,positive,1.0,,,American,,erina_jones,,0,"@AmericanAir that's ok, thanks for letting me know. Appreciate all the responses.",,2015-02-22 17:30:37 -0800,London,
569670589646032896,negative,1.0,longlines,0.341,American,,smb510,,0,@AmericanAir spoke too soon. 30 min Late Flightr still waiting for bags to load. Some sympathy would be appreciated at the very least.,,2015-02-22 17:30:27 -0800,Far From Home,Eastern Time (US & Canada)
569670559300239360,neutral,0.3707,,0.0,American,,georgetietjen,,0,@AmericanAir @HeyMyNameIsSEAN Sean if you look at the AA schedule it sometimes gives you a clue if new'airplanes are used. They are gr8,,2015-02-22 17:30:19 -0800,,
569670523765960704,positive,1.0,,,American,,gerardoquezada_,,0,@AmericanAir thanks for the show! 👍,,2015-02-22 17:30:11 -0800,Ciudad Juárez MX. [CJS/MMCS],Mountain Time (US & Canada)
569670354030989313,negative,0.6594,Can't Tell,0.6594,American,,dabatty01,,0,"@AmericanAir well done, you have taken the fun out of air travel @PHLAirport",,2015-02-22 17:29:31 -0800,,
569670286418841603,positive,0.3691,,0.0,American,,lmaxwell11,,0,@AmericanAir no worries even though I was talking about seat assignment :),,2015-02-22 17:29:14 -0800,O.K.C.,Central Time (US & Canada)
569670155132907520,neutral,0.662,,,American,,georgetietjen,,0,"@AmericanAir @kconti44 This looks like JFK - had a great pic of the OneWorld jets lined up on the opposite side #Air Berlin, LAN and AA.",,2015-02-22 17:28:43 -0800,,
569670147893383168,negative,1.0,Customer Service Issue,1.0,American,,BobTheBruin,,0,"@AmericanAir Been trying to call all day, get hung up on every time. Your guys are horrible!",,2015-02-22 17:28:41 -0800,,
569669795559432192,negative,1.0,Customer Service Issue,1.0,American,,otisday,,0,"@AmericanAir @jameswester see, James, we only have 7 dedicated inbound phone lines because telephones eat into our billions in profits",,2015-02-22 17:27:17 -0800,Pekin,Eastern Time (US & Canada)
569669669948424192,neutral,0.6298,,,American,,georgetietjen,,0,@AmericanAir @superyan I did hear a last call for boarding of this flight when I was at JFK a few hours ago. good luck w/flights!,,2015-02-22 17:26:47 -0800,,
569669603443519490,negative,1.0,longlines,0.6907,American,,dabatty01,,0,"@AmericanAir , sitting on plane for 2.5hrs at gate due to computer sys issue, at what point do you Cancelled Flight a flight?, ridiculous @PHLAirport",,2015-02-22 17:26:32 -0800,,
569669381128654848,negative,1.0,Customer Service Issue,1.0,American,,otisday,,0,@AmericanAir @cjdjpdx not a valid response in 2015 for a multinational corp whose profits are measured in billions. Stop understaffing!,,2015-02-22 17:25:39 -0800,Pekin,Eastern Time (US & Canada)
569669174731153408,neutral,0.6387,,0.0,American,,rcwhalen,,0,"@AmericanAir Yo, could that be a catering truck before mine eyes?  Unmoving? http://t.co/ASW6QwUf1Z",,2015-02-22 17:24:49 -0800,New York City,
569669062206332929,negative,1.0,Customer Service Issue,1.0,American,,otisday,,0,@AmericanAir @kaps12 this is an international airline that experienced record profits last quarter. But they can't staff a call center,,2015-02-22 17:24:23 -0800,Pekin,Eastern Time (US & Canada)
569668652045369344,positive,1.0,,,American,,georgetietjen,,0,@AmericanAir Great seats on this aircraft!,,2015-02-22 17:22:45 -0800,,
569668644529147904,negative,1.0,Customer Service Issue,1.0,American,,BenRandall7,,0,Is rudeness and poor customers service a job requirement at @AmericanAir ? Been waiting 28hrs and still haven't even seen one plane😡,,2015-02-22 17:22:43 -0800,,Casablanca
569668637369491458,neutral,0.6598,,0.0,American,,ProConPartners,,0,@AmericanAir Both pictures taken at the same time but which is right? #totallyconfused http://t.co/dvSLtQZKmQ,,2015-02-22 17:22:41 -0800,UK,
569668455202484224,negative,1.0,Late Flight,0.6488,American,,Curyf,,0,@AmericanAir AA919 flight attendant freaks out and leaves aircraft as passengers react to a 24h delay and cattle treatment. Surreal!,,2015-02-22 17:21:58 -0800,Brasil,Brasilia
569668448718073856,neutral,1.0,,,American,,Mcoltro,,1,@AmericanAir 901 #Miami to #Rio to participate at @RCM_Oficial representing @CisnerosMedia #yourstoryhere,,2015-02-22 17:21:56 -0800,Seat 4B,Eastern Time (US & Canada)
569667918557900800,negative,1.0,Flight Attendant Complaints,0.6793,American,,Ikimulisa,,0,@AmericanAir a worker just checked for ice on our plane using his cell phone flashlight! Really?! Come on!,,2015-02-22 17:19:50 -0800,The Greatest City in The World,
569667782910058496,neutral,1.0,,,American,,georgetietjen,,0,@AmericanAir @cyncyn661 Are you now flying 763s to Madrid from JFK or is this DFW/ORD? Huge !!,,2015-02-22 17:19:18 -0800,,
569667675603009537,negative,1.0,Bad Flight,0.6575,American,,MenawatSharad,,0,@AmericanAir The wine served in USAirways flights are watered down somehow right out of the bottles.,,2015-02-22 17:18:52 -0800,,
569667517146222592,neutral,1.0,,,American,,MarkZeihenJr,,0,@AmericanAir who's your pick for best picture? I don't want to board your airline until I know,,2015-02-22 17:18:14 -0800,"Milwaukee, WI",Central Time (US & Canada)
569667378457391106,negative,0.6987,Cancelled Flight,0.3504,American,,SentieriMelinda,,0,@AmericanAir we have 3 more passengers with me   There are two more reservation numbers,,2015-02-22 17:17:41 -0800,,
569666885035409408,negative,1.0,Can't Tell,0.6428,American,,otisday,,0,"@AmericanAir @PatrichRuben no, profit maximization is your top priority. Nothing else even registers for you dinosaurs",,2015-02-22 17:15:43 -0800,Pekin,Eastern Time (US & Canada)
569666866932813824,neutral,0.6458,,0.0,American,,rcwhalen,,0,@AmericanAir 8:30 departure?  Sure. Is there a catering strike at JFK?  @FoxNews @CNBC @BloombergRadio http://t.co/HPgXYZRW8o,,2015-02-22 17:15:39 -0800,New York City,
569666814017294339,neutral,0.6554,,0.0,American,,derekc21,,0,"@AmericanAir @derekc21 , so what would be a file number that works , needs to be 10 characters , email me derek.austin@century21.ca  easier",,2015-02-22 17:15:27 -0800,"Innisfail, Alberta",Mountain Time (US & Canada)
569666689589231616,negative,0.6282,Customer Service Issue,0.3292,American,,otisday,,0,"@AmericanAir @manuel_c ""here for you"" as in, yeah, we'll tweet platitudes at you so you'll think our Twitter bot cares? Or....",,2015-02-22 17:14:57 -0800,Pekin,Eastern Time (US & Canada)
569666687253008384,negative,1.0,Late Flight,0.6749,American,,agoldenbrown,,0,@AmericanAir #flight293 was supposed to depart at 745 and at 815 we still have not boarded.,,2015-02-22 17:14:56 -0800,NYCATL,Eastern Time (US & Canada)
569666244317618177,negative,1.0,Customer Service Issue,1.0,American,,joseglopez00,,0,@AmericanAir You have the worst customer service of any airlines I've ever encountered. Flat out awful,,2015-02-22 17:13:11 -0800,"Springfield, MO",Central Time (US & Canada)
569666226974294016,negative,1.0,Customer Service Issue,1.0,American,,otisday,,0,"@AmericanAir @ezemanalyst why don't you tweet canned, impersonal responses as though this is the only impatient customer you've got",,2015-02-22 17:13:07 -0800,Pekin,Eastern Time (US & Canada)
569666202634743808,positive,1.0,,,American,,KellyOlexa,,0,@AmericanAir DONE!! thank you so much!!,,2015-02-22 17:13:01 -0800,"Chicago, IL",Central Time (US & Canada)
569666042672369665,negative,0.6818,Late Flight,0.6818,American,,rcwhalen,,0,@AmericanAir Nice AA employee making skillful excuses about Late Flightness due to catering snafu... http://t.co/YPVPVdlTYs,,2015-02-22 17:12:23 -0800,New York City,
569665983113080832,negative,1.0,Can't Tell,0.6792,American,,vickie_frisbie,,0,@AmericanAir then taxi across dfw airport for 20 min to then state 75 min past departing from gate that we need deiced? Wow. Uncool &amp; untrue,,2015-02-22 17:12:08 -0800,"Dallas, Texas",Mountain Time (US & Canada)
569665738165891073,negative,1.0,Cancelled Flight,0.6782,American,,amyeferrer,,0,@AmericanAir 24 hrs &amp; 2 cncld flights Late Flightr I've landed in PHL. Now 30 mins &amp; counting on tarmac waiting for gate. Pls do better than this.,,2015-02-22 17:11:10 -0800,"Newark, DE",Eastern Time (US & Canada)
569665707870285824,negative,1.0,Lost Luggage,0.6946,American,,jasminewallas,,0,"@AmericanAir delivered mom's delayed bag to the wrong place. 2 hrs on hold yesterday, &gt;1 hr today. Still no bag. #AA http://t.co/QKkJdFObOS",,2015-02-22 17:11:03 -0800,,
569665295381614594,negative,0.6848,Late Flight,0.3717,American,,rcwhalen,,0,"@AmericanAir Yeah, try harder. No catering truck in sight.  Can we just leave now w/o the food won't eat anyway?",,2015-02-22 17:09:24 -0800,New York City,
569665260375793664,negative,1.0,Customer Service Issue,1.0,American,,JaJillian,,1,@AmericanAir this is awful customer service.,"[34.02109254, -118.50287086]",2015-02-22 17:09:16 -0800,"New York, NY",Eastern Time (US & Canada)
569665225940709376,positive,1.0,,,American,,MaggieRisbara,,0,@AmericanAir everything's good now brothaaaaaa,,2015-02-22 17:09:08 -0800,,
569665193266909184,negative,1.0,Late Flight,0.3602,American,,vickie_frisbie,,1,@AmericanAir its pulling away from gate to get your departure time then leaving us on tarmac claiming power issues that magically repaired,,2015-02-22 17:09:00 -0800,"Dallas, Texas",Mountain Time (US & Canada)
569664965658972160,neutral,0.6717,,0.0,American,,georgetietjen,,0,@AmericanAir 740pm wheels up to be exact.  I'm sending a DM.,,2015-02-22 17:08:06 -0800,,
569664878434254848,negative,1.0,Customer Service Issue,1.0,American,,otisday,,1,@AmericanAir @sarahzou translation: we don't reinvest our mammoth profits into the customer service experience. 'Cause we don't care.,,2015-02-22 17:07:45 -0800,Pekin,Eastern Time (US & Canada)
569664828911919104,negative,1.0,Customer Service Issue,1.0,American,,shacker56,,0,@AmericanAir OMG ANSWER YOUR PHONE I HAVE BEEN ON HOLD FOR 1.5 hours. Cancelled FlightED FLIGHTS SUCK,,2015-02-22 17:07:33 -0800,southeast,Central Time (US & Canada)
569664787946164224,negative,1.0,Can't Tell,0.6613,American,,vickie_frisbie,,0,@AmericanAir we are through. I can quit you. I am. The nonsense &amp; lies are a colossal infringement you can no longer get away with,,2015-02-22 17:07:23 -0800,"Dallas, Texas",Mountain Time (US & Canada)
569664668010225664,negative,0.6701,Late Flight,0.3849,American,,smb510,,0,"@AmericanAir 719. Looks like we are about to get going, finally!",,2015-02-22 17:06:55 -0800,Far From Home,Eastern Time (US & Canada)
569664514142183424,negative,1.0,Customer Service Issue,0.6579,American,,otisday,,0,"@AmericanAir @JimDayTV no, you couldn't care less. That's why their customer service is run by bots",,2015-02-22 17:06:18 -0800,Pekin,Eastern Time (US & Canada)
569664330163200000,negative,1.0,Customer Service Issue,1.0,American,,Pumpoclock,,0,@AmericanAir pls tell me how to get a person on the phone asap,,2015-02-22 17:05:34 -0800,Philadelphia,Quito
569664265218600960,negative,1.0,Customer Service Issue,0.6987,American,,HaileyUrban,,0,@AmericanAir I have a Cancelled Flighted flight tomorrow morning and the 800 number did nothing! Please! I just want to go home!,,2015-02-22 17:05:19 -0800,,Alaska
569664261678600192,neutral,1.0,,,American,,Pumpoclock,,0,@AmericanAir you wont allow calls? My husband has a ticket but it looks like all the seats are taken? I cant even call.,,2015-02-22 17:05:18 -0800,Philadelphia,Quito
569664191574859777,negative,1.0,Late Flight,0.3601,American,,SentieriMelinda,,0,@AmericanAir yes but we HAVE TO GET HOME TOMORROW!!!! Please,,2015-02-22 17:05:01 -0800,,
569664087740715008,negative,1.0,Late Flight,0.3706,American,,RalphPearce3,,0,@AmericanAir unfriendly unhelpful agents. Unannounced gate changes. Delayed flight that we found out about by word of mouth,,2015-02-22 17:04:37 -0800,,Pacific Time (US & Canada)
569664077049384961,negative,1.0,Late Flight,1.0,American,,drguzman,,0,@AmericanAir flight 3056 still sitting at DFW waiting for baggage to be loaded,,2015-02-22 17:04:34 -0800,"Springfield, Illinois",Central Time (US & Canada)
569664007864492032,negative,0.6732,Flight Booking Problems,0.3791,American,,squishtine,,0,@AmericanAir I tried several times to select seats. The only ones ever available would've cost me $30 extra per seat.,,2015-02-22 17:04:17 -0800,,
569663928701038592,negative,1.0,Late Flight,1.0,American,,joeyquart,,0,@AmericanAir we need a miracle @slcairport please help flight 1228 get out of here by 640 #FingersCrossed #pleasegod #missmykids,,2015-02-22 17:03:59 -0800,Buda Texas,Central Time (US & Canada)
569663851928485888,neutral,0.6553,,0.0,American,,sigmanu56,,0,@AmericanAir 3198 to AEX. Is it still going?,,2015-02-22 17:03:40 -0800,"Natchitoches, LA",
569663735217971200,negative,1.0,longlines,0.633,American,,WishUpon_26,,0,@AmericanAir i do not want to stay overnight at this airport! I have been here since 11 am this morning!,,2015-02-22 17:03:12 -0800,KY,Eastern Time (US & Canada)
569663701017624576,negative,0.6896,Late Flight,0.6896,American,,quadbaconHD,,0,@AmericanAir finally about to take off! Thanks for the customer service by the g8 reps @ c17 @ CTL. Any idea what caused the system failure?,"[35.20493157, -80.92540817]",2015-02-22 17:03:04 -0800,"Jacksonville Beach, Florida ",Central Time (US & Canada)
569663687948181504,negative,1.0,Customer Service Issue,0.3849,American,,KearyDennison,,0,@AmericanAir Trying to rebook a flight with you because of Cancelled Flightlation is a nightmare.  I was hung up on once. Can you help me rebook?,,2015-02-22 17:03:01 -0800,,Eastern Time (US & Canada)
569663577226915840,negative,1.0,Customer Service Issue,0.7282,American,,WishUpon_26,,0,"@AmericanAir i have tried getting help from agents, the phone, twitter, and FB. Can no one at American Airlines help me?",,2015-02-22 17:02:35 -0800,KY,Eastern Time (US & Canada)
569663351124422656,negative,1.0,Can't Tell,1.0,American,,lifeletterj,,0,@AmericanAir Close down,,2015-02-22 17:01:41 -0800,Indiana,Bogota
569663325383979008,positive,0.6541,,,American,,jlr0117,,0,@AmericanAir it was 1265 coming and next catching 2396 home to DCA. Let's get another great leg too tonight!,,2015-02-22 17:01:35 -0800,"ÜT: 38.830712,-77.110175",Eastern Time (US & Canada)
569662896344592385,positive,1.0,,,American,,jadedhippie09,,0,@AmericanAir i appreciate your apology. Sincerely. Thank you. That's really all I ever wanted to begin with.,,2015-02-22 16:59:52 -0800,,
569662471213948928,negative,1.0,Late Flight,0.6278,American,,johnruvolo,,0,@AmericanAir AA 100 - good job overselling this flight. Delayed 90 minutes to deplane the overflow passengers' bags.,,2015-02-22 16:58:11 -0800,New York,Quito
569662418898579456,negative,1.0,Customer Service Issue,0.6579,American,,MariaJesusV,,0,@AmericanAir I’ve been on the line waiting for 40 minutes again.,,2015-02-22 16:57:59 -0800,NYC,Santiago
569662221099384832,negative,1.0,Customer Service Issue,1.0,American,,Davitossss,,1,@AmericanAir you know nothing about customer service and I'll make sure everyone knows it,,2015-02-22 16:57:11 -0800,,
569662145886957568,negative,1.0,Cancelled Flight,1.0,American,,Apas717,,1,@AmericanAir I understand flight Cancelled Flightation but not being able to get through to change that flight for 6 hrs is not acceptable.,,2015-02-22 16:56:54 -0800,Jacksonville Florida,
569662113989439488,negative,1.0,Customer Service Issue,0.6524,American,,Davitossss,,1,@AmericanAir now I have to pay for a hotel a car ride miss classes which I pay 30k for and miss work and you tell me to talk to someone,,2015-02-22 16:56:46 -0800,,
569661937203572738,negative,1.0,Customer Service Issue,1.0,American,,Davitossss,,0,@AmericanAir your 1800 kept hanging up on me and made me miss a second flight,,2015-02-22 16:56:04 -0800,,
569661901468270592,negative,1.0,Lost Luggage,1.0,American,,GMFujarski,,0,@AmericanAir yeah that's not helping. Having my bag shipped to the correct city the first time probably would have helped.,,2015-02-22 16:55:55 -0800,,
569661852235509762,negative,1.0,Customer Service Issue,0.6404,American,,Davitossss,,0,@AmericanAir I did 50 times and no one was helpful I'm missing work nd school nd the manager REM from mia told me he didn't want to talk us,,2015-02-22 16:55:44 -0800,,
569661761449791488,negative,1.0,Cancelled Flight,1.0,American,,2tsieRole,,0,@AmericanAir My flight to @dfwairport was Cancelled Flightled. Mess ensued. Please thank the awesome Marcos (Concierge Key @ GRU) for sorting it out!,,2015-02-22 16:55:22 -0800,I'm everywhere.,Brasilia
569661662648610816,negative,1.0,Customer Service Issue,1.0,American,,KottemannFYW,,0,@AmericanAir I haven't been rebooked. I called and left my number for a callback but haven't heard anything and my flight is tomorrow. :(,,2015-02-22 16:54:58 -0800,"Lafayette, LA",
569661649138941952,negative,1.0,Late Flight,1.0,American,,DrDemetre,,0,@AmericanAir not enough push crews for JFK = 1.5 he delay and counting....,,2015-02-22 16:54:55 -0800,Brooklyn,Eastern Time (US & Canada)
569661596898709504,negative,1.0,Late Flight,0.6677,American,,thebrainlair,,0,@AmericanAir I cannot believe how long flight 759 PHI  is taking. I know it's US Airways but you own it. I would really like to get home.,,2015-02-22 16:54:43 -0800,Indiana,Eastern Time (US & Canada)
569661509988708352,negative,0.6275,Cancelled Flight,0.3166,American,,SeguineJ,,0,@AmericanAir Hopefully you guys are willing to cover my lovely car rental and living charges...I love being here for two extra days..,,2015-02-22 16:54:22 -0800,"Russell, KS",Central Time (US & Canada)
569661464509861888,negative,1.0,Cancelled Flight,0.664,American,,ProConPartners,,0,@AmericanAir Same as yesterday's Cancelled Flighted flight. AA104. Your customer support is just awful!,,2015-02-22 16:54:11 -0800,UK,
569661321744134144,negative,1.0,Late Flight,1.0,American,,tyfletch,,0,@AmericanAir big surprise flight 2330 is delayed. Hopefully not for 6 hours like our flight here.  Thanks again for a sleepless night.,,2015-02-22 16:53:37 -0800,,
569661233923629056,negative,1.0,Customer Service Issue,1.0,American,,Gregm528,,0,@AmericanAir really? Not even worthy of a response. This is beginning of a social media alert to the world that AA and @USAirways are useles,,2015-02-22 16:53:16 -0800,NY,Eastern Time (US & Canada)
569660666014859264,negative,0.6667,Cancelled Flight,0.6667,American,,stephaniestran,,0,@AmericanAir Hi AA friends! My sis's flight AA362 DFW&gt;&gt;MKE was Cancelled Flighted due to weather. Any way you can help here? What are her options?,,2015-02-22 16:51:01 -0800,"San Francisco, California",Arizona
569660648738697216,negative,0.6917,Can't Tell,0.3834,American,,PhilHagen,,0,@AmericanAir is that something the crew on the current leg can request of the gate team on the next leg?,,2015-02-22 16:50:57 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569660558112239616,negative,1.0,Customer Service Issue,1.0,American,,JaJillian,,0,@AmericanAir I have not. There's no option for even getting a call back!,"[34.02148779, -118.50289643]",2015-02-22 16:50:35 -0800,"New York, NY",Eastern Time (US & Canada)
569660501526859776,negative,1.0,Customer Service Issue,0.6678,American,,ti2469,,0,@AmericanAir tomorrows flight Cancelled Flighted. I understand. Three hour wait for a call back and now 60 minutes on hold. Not cool.,,2015-02-22 16:50:22 -0800,,
569660442408321024,negative,1.0,Cancelled Flight,1.0,American,,HaileyUrban,,0,@AmericanAir all flights Cancelled Flighted tomorrow and that means I'm stranded at the airport for the night... wow.,,2015-02-22 16:50:07 -0800,,Alaska
569660363794468864,negative,1.0,Customer Service Issue,0.6833,American,,agoldenbrown,,0,@AmericanAir how hard is it to have catering ready to go?,,2015-02-22 16:49:49 -0800,NYCATL,Eastern Time (US & Canada)
569660166959865856,negative,1.0,Customer Service Issue,1.0,American,,joerago,,0,@AmericanAir Why does your iPhone app not have any sort of notifications option?,,2015-02-22 16:49:02 -0800,"Chicago, IL",Central Time (US & Canada)
569660164149800960,negative,1.0,Bad Flight,0.3605,American,,agoldenbrown,,0,@AmericanAir this is unbelievable and unacceptable. Flight #293. JFK. Everyone at the gate is upset as most of us have been here all day.,,2015-02-22 16:49:01 -0800,NYCATL,Eastern Time (US & Canada)
569660029093203968,negative,1.0,Cancelled Flight,0.3576,American,,TheJoshAbides,,0,"@AmericanAir I made my flight but then still had no update emails when I landed, no info ever sent on that or second flight. Losing my biz.",,2015-02-22 16:48:29 -0800,New York City,Eastern Time (US & Canada)
569659956384788480,negative,1.0,Late Flight,0.3812,American,,drguzman,,0,@AmericanAir flight 3056 DFW still has all passengers sitting on the plane waiting for luggage to be loaded - still waiting,,2015-02-22 16:48:12 -0800,"Springfield, Illinois",Central Time (US & Canada)
569659668412407808,negative,1.0,Late Flight,1.0,American,,agoldenbrown,,0,@AmericanAir I still am not on a flight. Ive been here allll day and now we're not boarding because we're waiting for catering?,,2015-02-22 16:47:03 -0800,NYCATL,Eastern Time (US & Canada)
569659620517662721,negative,1.0,Late Flight,0.3726,American,,debby_hester,,0,@AmericanAir my husband and 5 year old son stuck overnight in DC thanks to 7 crew members arguing over who was boarding the flight,,2015-02-22 16:46:51 -0800,Lake Norman NC,Eastern Time (US & Canada)
569659617699074048,negative,1.0,Customer Service Issue,0.6775,American,,WishUpon_26,,0,@AmericanAir if this is how you guys work then i will never fly with you guys again.,,2015-02-22 16:46:51 -0800,KY,Eastern Time (US & Canada)
569659599709704192,positive,1.0,,,American,,Gamerguy212,,0,"@AmericanAir versus @JetBlue 
in Customer Service?
Who will win!
For Me @AmericanAir is a convenience to a trip to Cali &lt;3",,2015-02-22 16:46:46 -0800,New York City ,Eastern Time (US & Canada)
569659556869120000,negative,1.0,Customer Service Issue,0.6593,American,,KaelaMari,,0,"@AmericanAir agents refuse to help, ""too busy"" &amp; need to call advantage#. NO ONE willing to help and apparently being exec plat means ZERO",,2015-02-22 16:46:36 -0800,Corona Del Mar,Pacific Time (US & Canada)
569659515706028033,negative,1.0,Cancelled Flight,0.642,American,,grant_person,,0,@AmericanAir fight got Cancelled Flighted can u help me rebook a flight?  Call center is too busy to answer calls or even put me on hold #yuck,,2015-02-22 16:46:26 -0800,,Central Time (US & Canada)
